original order,Year,Gender,Type,Fatal (Y/N/UNKNOWN),Country
2322.0,1960.0,M,Unprovoked,N,PAPUA NEW GUINEA
2323.0,1960.0,M,Provoked,N,USA
2324.0,1960.0,M,Unprovoked,N,USA
2325.0,1960.0,M,Unprovoked,N,PAPUA NEW GUINEA
2326.0,1960.0,M,Unprovoked,Y,USA
2327.0,1960.0,M,Unprovoked,N,USA
2328.0,1960.0,M,Provoked,N,ENGLAND
2329.0,1960.0,M,Provoked,N,USA
2330.0,1960.0,,Invalid,,MOZAMBIQUE
2331.0,1960.0,M,Unprovoked,N,USA
2332.0,1960.0,M,Unprovoked,N,USA
2333.0,1960.0,M,Unprovoked,N,PAPUA NEW GUINEA
2334.0,1960.0,M,Unprovoked,N,USA
2335.0,1960.0,M,Invalid,,USA
2336.0,1960.0,,Sea Disaster,Y,SENEGAL
2337.0,1960.0,M,Unprovoked,N,USA
2338.0,1960.0,M,Invalid,,MARSHALL ISLANDS
2339.0,1960.0,M,Invalid,,MARSHALL ISLANDS
2340.0,1960.0,,Boat,N,AUSTRALIA
2341.0,1960.0,M,Sea Disaster,N,PACIFIC OCEAN
2342.0,1960.0,M,Provoked,N,USA
2343.0,1960.0,M,Invalid,,JOHNSTON ISLAND
2344.0,1960.0,,Boat,N,SOUTH AFRICA
2345.0,1960.0,M,Invalid,,USA
2346.0,1960.0,M,Sea Disaster,Y,RED SEA / INDIAN OCEAN
2347.0,1960.0,M,Unprovoked,N,PAPUA NEW GUINEA
2348.0,1960.0,M,Invalid,,AUSTRALIA
2349.0,1960.0,,Boat,N,SOUTH AFRICA
2350.0,1960.0,M,Sea Disaster,N,USA
2351.0,1960.0,M,Unprovoked,Y,PAPUA NEW GUINEA
2352.0,1960.0,M,Provoked,N,NEW GUINEA
2353.0,1960.0,,Boat,N,SOUTH AFRICA
2354.0,1960.0,M,Unprovoked,N,AUSTRALIA
2355.0,1960.0,M,Provoked,N,AUSTRALIA
2356.0,1960.0,F,Invalid,,USA
2357.0,1960.0,M,Unprovoked,N,AUSTRALIA
2358.0,1960.0,M,Unprovoked,N,AUSTRALIA
2359.0,1960.0,M,Unprovoked,N,AUSTRALIA
2360.0,1960.0,M,Unprovoked,Y,SOUTH AFRICA
2361.0,1960.0,F,Unprovoked,N,AUSTRALIA
2362.0,1960.0,M,Unprovoked,Y,USA
2363.0,1961.0,,Sea Disaster,Y,USA
2364.0,1961.0,M,Unprovoked,Y,SENEGAL
2365.0,1961.0,,Unprovoked,N,NEW CALEDONIA
2366.0,1961.0,M,Unprovoked,N,COLUMBIA
2367.0,1961.0,,Boat,N,AUSTRALIA
2368.0,1961.0,,Boat,N,AUSTRALIA
2369.0,1961.0,,Invalid,,SOUTH AFRICA
2370.0,1961.0,M,Unprovoked,N,SOUTH AFRICA
2371.0,1961.0,M,Unprovoked,N,MOZAMBIQUE
2372.0,1961.0,M,Provoked,N,AUSTRALIA
2373.0,1961.0,,Sea Disaster,Y,ATLANTIC OCEAN
2374.0,1961.0,M,Unprovoked,N,SOUTH AFRICA
2375.0,1961.0,M,Provoked,N,AUSTRALIA
2376.0,1961.0,M,Unprovoked,N,SOUTH AFRICA
2377.0,1961.0,,Boat,N,SOUTH AFRICA
2378.0,1961.0,M,Invalid,,USA
2379.0,1961.0,M,Unprovoked,N,AUSTRALIA
2380.0,1961.0,M,Unprovoked,Y,SOUTH AFRICA
2381.0,1961.0,M,Unprovoked,N,SOUTH AFRICA
2382.0,1961.0,M,Unprovoked,Y,JAMAICA
2383.0,1961.0,F,Unprovoked,N,AUSTRALIA
2384.0,1961.0,M,Provoked,N,USA
2385.0,1961.0,M,Unprovoked,N,FIJI
2386.0,1961.0,M,Provoked,N,SOUTH AFRICA
2387.0,1961.0,M,Unprovoked,N,NORTH PACIFIC OCEAN
2388.0,1961.0,M,Unprovoked,N,AUSTRALIA
2389.0,1961.0,F,Provoked,N,AUSTRALIA
2390.0,1961.0,M,Unprovoked,N,AUSTRALIA
2391.0,1961.0,M,Unprovoked,N,AUSTRALIA
2392.0,1961.0,M,Provoked,N,AUSTRALIA
2393.0,1961.0,M,Unprovoked,N,AUSTRALIA
2394.0,1961.0,,Sea Disaster,Y,PERSIAN GULF
2395.0,1961.0,M,Unprovoked,Y,MOZAMBIQUE
2396.0,1961.0,M,Unprovoked,N,AUSTRALIA
2397.0,1961.0,M,Provoked,N,AUSTRALIA
2398.0,1961.0,M,Unprovoked,N,USA
2399.0,1961.0,M,Provoked,N,SOUTH AFRICA
2400.0,1961.0,M,Unprovoked,N,MOZAMBIQUE
2401.0,1961.0,M,Provoked,N,AUSTRALIA
2402.0,1961.0,M,Invalid,,USA
2403.0,1961.0,M,Provoked,N,AUSTRALIA
2404.0,1961.0,M,Unprovoked,N,USA
2405.0,1961.0,M,Unprovoked,N,NEW BRITAIN
2406.0,1961.0,M,Unprovoked,N,USA
2407.0,1961.0,M,Provoked,N,PAPUA NEW GUINEA
2408.0,1961.0,M,Unprovoked,N,NEW BRITAIN
2409.0,1961.0,M,Boat,N,USA
2410.0,1961.0,M,Unprovoked,N,USA
2411.0,1961.0,M,Unprovoked,Y,USA
2412.0,1961.0,M,Provoked,Y,PANAMA
2413.0,1961.0,M,Unprovoked,N,ITALY
2414.0,1961.0,,Provoked,N,AUSTRALIA
2415.0,1971.0,M,Unprovoked,N,TURKEY
2416.0,1961.0,M,Provoked,N,USA
2417.0,1961.0,M,Provoked,N,PAPUA NEW GUINEA
2418.0,1961.0,M,Unprovoked,N,USA
2419.0,1961.0,M,Unprovoked,N,BERMUDA
2420.0,1961.0,M,Unprovoked,N,USA
2421.0,1961.0,M,Unprovoked,N,USA
2422.0,1961.0,,Invalid,,AUSTRALIA
2423.0,1961.0,M,Provoked,N,ITALY
2424.0,1961.0,M,Unprovoked,N,PERSIAN GULF
2425.0,1961.0,M,Unprovoked,N,MID ATLANTIC OCEAN
2426.0,1961.0,M,Provoked,N,TANZANIA
2427.0,1961.0,M,Unprovoked,Y,CROATIA
2428.0,1961.0,M,Provoked,N,USA
2429.0,1961.0,M,Unprovoked,Y,USA
2430.0,1961.0,M,Boat,N,VANUATU
2431.0,1961.0,M,Invalid,,USA
2432.0,1961.0,M,Unprovoked,N,PHILIPPINES
2433.0,1961.0,,Invalid,,MEXICO
2434.0,1961.0,M,Unprovoked,N,AUSTRALIA
2435.0,1961.0,M,Unprovoked,Y,AUSTRALIA
2436.0,1961.0,M,Unprovoked,N,MOZAMBIQUE
2437.0,1961.0,,Boat,N,AUSTRALIA
2438.0,1961.0,M,Provoked,N,AUSTRALIA
2439.0,1961.0,M,Unprovoked,N,SOUTH AFRICA
2440.0,1961.0,M,Unprovoked,N,AUSTRALIA
2441.0,1961.0,F,Unprovoked,Y,AUSTRALIA
2442.0,1962.0,M,Unprovoked,N,AUSTRALIA
2443.0,1962.0,,Unprovoked,Y,INDONESIA
2444.0,1962.0,F,Unprovoked,N,SPAIN
2445.0,1962.0,M,Unprovoked,N,MARSHALL ISLANDS
2446.0,1962.0,,Provoked,N,AUSTRALIA
2447.0,1962.0,,Boat,N,SOUTH AFRICA
2448.0,1962.0,,Unprovoked,N,AUSTRALIA
2449.0,1962.0,,Provoked,N,AUSTRALIA
2450.0,1962.0,M,Invalid,,AUSTRALIA
2451.0,1962.0,,Boat,N,AUSTRALIA
2452.0,1962.0,F,Unprovoked,N,NEW ZEALAND
2453.0,1962.0,M,Unprovoked,N,PAPUA NEW GUINEA
2454.0,1962.0,,Boat,N,AUSTRALIA
2455.0,1962.0,M,Unprovoked,N,AUSTRALIA
2456.0,1962.0,,Provoked,N,AUSTRALIA
2457.0,1962.0,M,Unprovoked,N,USA
2458.0,1962.0,M,Unprovoked,N,NEW ZEALAND
2459.0,1962.0,,Provoked,N,NEW ZEALAND
2460.0,1962.0,M,Invalid,,SOUTH AFRICA
2461.0,1962.0,M,Provoked,N,AUSTRALIA
2462.0,1962.0,M,Unprovoked,UNKNOWN,MOZAMBIQUE
2463.0,1962.0,M,Unprovoked,N,NEW ZEALAND
2464.0,1962.0,M,Unprovoked,Y,SOLOMON ISLANDS
2465.0,1962.0,,Boat,UNKNOWN,NEW ZEALAND
2466.0,1962.0,M,Unprovoked,N,AUSTRALIA
2467.0,1962.0,M,Unprovoked,Y,SOUTH AFRICA
2468.0,1962.0,M,Unprovoked,Y,SOUTH AFRICA
2469.0,1962.0,M,Unprovoked,N,AUSTRALIA
2470.0,1962.0,M,Provoked,N,NEW ZEALAND
2471.0,1962.0,M,Unprovoked,N,PAPUA NEW GUINEA
2472.0,1962.0,M,Unprovoked,Y,PAPUA NEW GUINEA
2473.0,1962.0,,Boat,N,AUSTRALIA
2474.0,1962.0,M,Provoked,N,NEW ZEALAND
2475.0,1962.0,,Provoked,N,SOUTH AFRICA
2476.0,1962.0,M,Unprovoked,N,SOUTH AFRICA
2477.0,1962.0,M,Unprovoked,N,MOZAMBIQUE
2478.0,1962.0,,Provoked,N,AUSTRALIA
2479.0,1962.0,,Boat,N,FIJI
2480.0,1962.0,,Sea Disaster,Y,USA
2481.0,1962.0,M,Unprovoked,N,USA
2482.0,1962.0,M,Unprovoked,N,USA
2483.0,1962.0,M,Provoked,N,USA
2484.0,1962.0,,Boat,N,AUSTRALIA
2485.0,1962.0,M,Unprovoked,N,USA
2486.0,1962.0,M,Unprovoked,Y,PAPUA NEW GUINEA
2487.0,1962.0,M,Unprovoked,Y,USA
2488.0,1962.0,M,Unprovoked,Y,USA
2489.0,1962.0,M,Unprovoked,N,USA
2490.0,1962.0,M,Unprovoked,N,USA
2491.0,1962.0,,Boat,N,SOUTH AFRICA
2492.0,1962.0,M,Invalid,,USA
2493.0,1962.0,,Invalid,,GREECE
2494.0,1962.0,M,Unprovoked,N,USA
2495.0,1962.0,M,Unprovoked,N,USA
2496.0,1962.0,M,Provoked,N,USA
2497.0,1962.0,M,Provoked,N,MADAGASCAR
2498.0,1962.0,M,Unprovoked,N,USA
2499.0,1962.0,M,Unprovoked,N,SENEGAL
2500.0,1962.0,M,Unprovoked,N,ITALY
2501.0,1962.0,M,Unprovoked,Y,PAPUA NEW GUINEA
2502.0,1962.0,M,Unprovoked,N,USA
2503.0,1962.0,M,Unprovoked,Y,USA
2504.0,1962.0,,Boat,N,SOUTH AFRICA
2505.0,1962.0,,Boat,N,USA
2506.0,1962.0,M,Provoked,N,USA
2507.0,1962.0,M,Provoked,N,PAPUA NEW GUINEA
2508.0,1962.0,M,Boat,N,TURKEY
2509.0,1962.0,M,Provoked,UNKNOWN,ISRAEL
2510.0,1962.0,M,Unprovoked,Y,ITALY
2511.0,1962.0,M,Unprovoked,Y,SOUTH ATLANTIC OCEAN
2512.0,1962.0,M,Unprovoked,N,MEXICO
2513.0,1962.0,M,Unprovoked,N,BRITISH WEST INDIES
2514.0,1962.0,M,Unprovoked,Y,PANAMA
2515.0,1962.0,F,Invalid,,USA
2516.0,1962.0,M,Boat,N,AUSTRALIA
2517.0,1962.0,M,Unprovoked,N,ADMIRALTY ISLANDS
2518.0,1962.0,M,Unprovoked,Y,MEXICO
2519.0,1962.0,M,Unprovoked,N,SOUTH AFRICA
2520.0,1962.0,M,Sea Disaster,N,MID ATLANTIC OCEAN
2521.0,1962.0,,Boat,N,AUSTRALIA
2522.0,1962.0,M,Unprovoked,N,USA
2523.0,1962.0,M,Invalid,,AUSTRALIA
2524.0,1962.0,M,Unprovoked,N,AUSTRALIA
2525.0,1962.0,,Boat,N,SOUTH AFRICA
2526.0,1962.0,M,Unprovoked,Y,AUSTRALIA
2527.0,1962.0,M,Provoked,N,SOUTH AFRICA
2528.0,1963.0,M,Unprovoked,Y,SEYCHELLES
2529.0,1963.0,,Unprovoked,UNKNOWN,FIJI
2530.0,1963.0,,Boat,N,MOZAMBIQUE
2531.0,1963.0,,Provoked,N,AUSTRALIA
2532.0,1963.0,M,Unprovoked,N,SOUTH AFRICA
2533.0,1963.0,M,Unprovoked,N,SOUTH AFRICA
2534.0,1963.0,M,Provoked,N,SOUTH AFRICA
2535.0,1963.0,,Provoked,N,NEW ZEALAND
2536.0,1963.0,,Boat,N,SOUTH AFRICA
2537.0,1963.0,M,Invalid,,AUSTRALIA
2538.0,1963.0,F,Unprovoked,Y,AUSTRALIA
2539.0,1963.0,M,Unprovoked,N,FIJI
2540.0,1963.0,M,Invalid,,USA
2541.0,1963.0,M,Unprovoked,N,MAURITIUS
2542.0,1963.0,M,Unprovoked,N,FIJI
2543.0,1963.0,M,Unprovoked,N,AUSTRALIA
2544.0,1963.0,M,Unprovoked,N,PAPUA NEW GUINEA
2545.0,1963.0,M,Sea Disaster,Y,SOLOMON ISLANDS
2546.0,1963.0,M,Invalid,,USA
2547.0,1963.0,M,Unprovoked,N,USA
2548.0,1963.0,M,Unprovoked,N,AUSTRALIA
2549.0,1963.0,M,Unprovoked,N,SOUTH AFRICA
2550.0,1963.0,M,Unprovoked,Y,USA
2551.0,1963.0,M,Provoked,N,AUSTRALIA
2552.0,1963.0,,Sea Disaster,Y,PHILIPPINES
2553.0,1963.0,M,Invalid,,USA
2554.0,1963.0,M,Provoked,N,PAPUA NEW GUINEA
2555.0,1963.0,F,Unprovoked,Y,GREECE
2556.0,1963.0,M,Unprovoked,Y,PANAMA
2557.0,1963.0,,Sea Disaster,Y,JAMAICA
2558.0,1963.0,M,Provoked,N,USA
2559.0,1963.0,M,Unprovoked,N,USA
2560.0,1963.0,M,Unprovoked,N,FEDERATED STATES OF MICRONESIA
2561.0,1963.0,M,Unprovoked,Y,DOMINICAN REPUBLIC
2562.0,1963.0,M,Provoked,N,USA
2563.0,1963.0,M,Provoked,N,AUSTRALIA
2564.0,1963.0,M,Unprovoked,Y,SOLOMON ISLANDS
2565.0,1963.0,,Invalid,,USA
2566.0,1963.0,M,Unprovoked,Y,CHILE
2567.0,1963.0,M,Provoked,N,NORTH PACIFIC OCEAN
2568.0,1963.0,M,Unprovoked,N,USA
2569.0,1963.0,M,Unprovoked,N,PALAU
2570.0,1963.0,M,Unprovoked,N,PAPUA NEW GUINEA
2571.0,1963.0,M,Provoked,N,USA
2572.0,1963.0,M,Provoked,N,AUSTRALIA
2573.0,1963.0,M,Unprovoked,N,ITALY
2574.0,1963.0,M,Unprovoked,N,FIJI
2575.0,1963.0,F,Unprovoked,N,FIJI
2576.0,1963.0,F,Provoked,N,PAPUA NEW GUINEA
2577.0,1963.0,M,Unprovoked,N,NEW ZEALAND
2578.0,1963.0,M,Unprovoked,Y,NEW BRITAIN
2579.0,1963.0,M,Unprovoked,N,AUSTRALIA
2580.0,1963.0,M,Unprovoked,Y,SOUTH AFRICA
2581.0,1963.0,M,Unprovoked,N,SOUTH AFRICA
2582.0,1963.0,M,Provoked,N,AUSTRALIA
2583.0,1963.0,M,Provoked,N,SOUTH AFRICA
2584.0,1963.0,F,Invalid,,ATLANTIC OCEAN
2585.0,1963.0,M,Unprovoked,Y,SOUTH AFRICA
2586.0,1963.0,M,Unprovoked,N,AUSTRALIA
2587.0,1963.0,M,Unprovoked,N,SOUTH AFRICA
2588.0,1963.0,F,Unprovoked,N,SOUTH AFRICA
2589.0,1964.0,M,Invalid,,NEW ZEALAND
2590.0,1964.0,M,Unprovoked,N,SOUTH AFRICA
2591.0,1964.0,,Unprovoked,UNKNOWN,AUSTRALIA
2592.0,1964.0,F,Unprovoked,N,FIJI
2593.0,1964.0,M,Unprovoked,Y,PAPUA NEW GUINEA
2594.0,1964.0,M,Unprovoked,N,USA
2595.0,1964.0,M,Unprovoked,N,AUSTRALIA
2596.0,1964.0,,Boat,N,SOUTH AFRICA
2597.0,1964.0,M,Unprovoked,N,SOUTH AFRICA
2598.0,1964.0,M,Unprovoked,N,SOUTH AFRICA
2599.0,1964.0,,Unprovoked,Y,FIJI
2600.0,1964.0,M,Unprovoked,Y,COSTA RICA
2601.0,1964.0,M,Unprovoked,N,USA
2602.0,1964.0,,Boat,N,NEW ZEALAND
2603.0,1964.0,M,Invalid,,AUSTRALIA
2604.0,1964.0,M,Unprovoked,Y,NEW ZEALAND
2605.0,1964.0,M,Unprovoked,N,NEW ZEALAND
2606.0,1964.0,M,Unprovoked,N,SOUTH AFRICA
2607.0,1964.0,M,Unprovoked,N,NEW ZEALAND
2608.0,1964.0,M,Unprovoked,N,NEW ZEALAND
2609.0,1964.0,M,Unprovoked,Y,FIJI
2610.0,1964.0,M,Unprovoked,Y,NEW CALEDONIA
2611.0,1964.0,,Provoked,N,FIJI
2612.0,1964.0,M,Unprovoked,N,SENEGAL
2613.0,1964.0,M,Unprovoked,N,USA
2614.0,1964.0,M,Sea Disaster,Y,PAPUA NEW GUINEA
2615.0,1964.0,M,Unprovoked,N,AUSTRALIA
2616.0,1964.0,M,Unprovoked,Y,PAPUA NEW GUINEA
2617.0,1964.0,M,Unprovoked,Y,PANAMA
2618.0,1964.0,M,Unprovoked,Y,FIJI
2619.0,1964.0,M,Unprovoked,N,PANAMA
2620.0,1964.0,M,Invalid,,SOUTH AFRICA
2621.0,1964.0,M,Unprovoked,N,FIJI
2622.0,1964.0,M,Boat,N,PAPUA NEW GUINEA
2623.0,1964.0,,Boat,N,USA
2624.0,1964.0,F,Invalid,,USA
2625.0,1964.0,,Sea Disaster,Y,BERMUDA
2626.0,1964.0,,Boat,N,PAPUA NEW GUINEA
2627.0,1964.0,M,Unprovoked,Y,PAPUA NEW GUINEA
2628.0,1964.0,M,Provoked,N,USA
2629.0,1964.0,M,Invalid,Y,SOUTH AFRICA
2630.0,1964.0,,Invalid,,USA
2631.0,1964.0,M,Unprovoked,N,SOUTH AFRICA
2632.0,1964.0,M,Provoked,N,USA
2633.0,1964.0,M,Unprovoked,N,PANAMA
2634.0,1964.0,M,Unprovoked,N,JAPAN
2635.0,1964.0,M,Unprovoked,N,USA
2636.0,1964.0,M,Unprovoked,N,USA
2637.0,1964.0,M,Invalid,,USA
2638.0,1964.0,M,Unprovoked,N,MEXICO
2639.0,1964.0,M,Unprovoked,N,USA
2640.0,1964.0,M,Unprovoked,N,TAIWAN
2641.0,1964.0,M,Unprovoked,Y,TAIWAN
2642.0,1964.0,M,Invalid,,
2643.0,1964.0,M,Unprovoked,N,AUSTRALIA
2644.0,1964.0,,Invalid,,USA
2645.0,1964.0,M,Provoked,N,SOUTH AFRICA
2646.0,1964.0,,Boat,N,USA
2647.0,1964.0,M,Provoked,N,AUSTRALIA
2648.0,1964.0,M,Unprovoked,Y,AUSTRALIA
2649.0,1964.0,M,Unprovoked,N,AUSTRALIA
2650.0,1964.0,M,Unprovoked,Y,KENYA
2651.0,1964.0,M,Unprovoked,N,PAPUA NEW GUINEA
2652.0,1964.0,,Boat,N,AUSTRALIA
2653.0,1964.0,M,Unprovoked,N,PAPUA NEW GUINEA
2654.0,1964.0,M,Unprovoked,N,SOUTH AFRICA
2655.0,1965.0,,Invalid,,SOUTH AFRICA
2656.0,1965.0,M,Unprovoked,Y,VANUATU
2657.0,1965.0,M,Unprovoked,N,EGYPT
2658.0,1965.0,M,Unprovoked,N,RED SEA
2659.0,1965.0,M,Provoked,N,USA
2660.0,1965.0,M,Provoked,N,USA
2661.0,1965.0,M,Unprovoked,N,USA
2662.0,1965.0,M,Unprovoked,Y,NEW GUINEA
2663.0,1965.0,M,Unprovoked,N,AUSTRALIA
2664.0,1965.0,M,Unprovoked,N,SOUTH AFRICA
2665.0,1965.0,M,Unprovoked,N,SOUTH AFRICA
2666.0,1965.0,M,Invalid,,USA
2667.0,1965.0,M,Unprovoked,N,USA
2668.0,1965.0,M,Unprovoked,N,SOUTH AFRICA
2669.0,1965.0,M,Unprovoked,N,USA
2670.0,1965.0,M,Invalid,,USA
2671.0,1965.0,M,Unprovoked,N,USA
2672.0,1965.0,M,Unprovoked,N,PALAU
2673.0,1965.0,M,Unprovoked,N,USA
2674.0,1965.0,M,Invalid,,USA
2675.0,1965.0,M,Unprovoked,N,USA
2676.0,1965.0,M,Unprovoked,N,MEXICO
2677.0,1965.0,M,Unprovoked,N,JAMAICA
2678.0,1965.0,M,Unprovoked,N,EGYPT
2679.0,1965.0,M,Unprovoked,Y,MEXICO
2680.0,1965.0,M,Unprovoked,Y,MEXICO
2681.0,1965.0,M,Unprovoked,Y,SOUTH PACIFIC OCEAN
2682.0,1965.0,M,Unprovoked,N,PAPUA NEW GUINEA
2683.0,1965.0,M,Unprovoked,N,MEXICO
2684.0,1965.0,M,Invalid,,USA
2685.0,1965.0,M,Invalid,,USA
2686.0,1965.0,,Boat,N,BERMUDA
2687.0,1965.0,M,Unprovoked,Y,MEXICO
2688.0,1965.0,M,Provoked,N,BAHAMAS
2689.0,1965.0,M,Unprovoked,N,USA
2690.0,1965.0,M,Invalid,,PHILIPPINES
2691.0,1965.0,M,Unprovoked,N,MEXICO
2692.0,1965.0,M,Provoked,N,PAPUA NEW GUINEA
2693.0,1965.0,M,Provoked,N,PAPUA NEW GUINEA
2694.0,1965.0,M,Unprovoked,N,PAPUA NEW GUINEA
2695.0,1965.0,M,Unprovoked,Y,NEW BRITAIN
